שם קובץ,שם גליון,אפיק השקעה,מס מסלול,שם מסלול אחיד,שם חברה,חברה מקוצר,סוג חיסכון,סוג קופה,סוג מסלול,ח.פ,שנה,רבעון,תרומה,משקל,תשואה,סחירות
menora_1256_20214.xlsx,1256,מזומנים ושווי מזומנים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,1,0.0024059751095459,0.1975426684039511,0.012179521158567975,סחיר
menora_1256_20214.xlsx,1256,מזומנים ושווי מזומנים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,2,0.0014498473864315,0.2106573797025844,0.006882490366482579,סחיר
menora_1256_20214.xlsx,1256,מזומנים ושווי מזומנים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,3,0.0013564744603595,0.2202581595611174,0.006158566216399826,סחיר
menora_1256_20214.xlsx,1256,מזומנים ושווי מזומנים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,4,0.0002399583844923,0.2121286673420354,0.0011311926270926506,סחיר
menora_1256_20214.xlsx,1256,מניות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,1,0.0423980859352013,0.5104326404859716,0.08306303823915928,סחיר
menora_1256_20214.xlsx,1256,מניות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,2,0.0872794572062518,0.5121005454661438,0.17043422034789074,סחיר
menora_1256_20214.xlsx,1256,מניות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,3,0.0912848300101374,0.5160844114876706,0.17687964987548985,סחיר
menora_1256_20214.xlsx,1256,מניות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,4,0.1511115827625704,0.5183481454053455,0.2915252694584292,סחיר
menora_1256_20214.xlsx,1256,קרנות סל,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,1,0.0186479954425824,0.1975052883807675,0.09441770190290402,סחיר
menora_1256_20214.xlsx,1256,קרנות סל,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,2,0.0252616483000571,0.1912881575913837,0.1320607016040128,סחיר
menora_1256_20214.xlsx,1256,קרנות סל,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,3,0.0288940452189989,0.179674295634161,0.1608134603618023,סחיר
menora_1256_20214.xlsx,1256,קרנות סל,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,4,0.0340492080582834,0.1833716374303881,0.18568415778699274,סחיר
menora_1256_20214.xlsx,1256,קרנות נאמנות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,1,0.0022605061482323,0.090252131465902,0.02504656800361926,סחיר
menora_1256_20214.xlsx,1256,קרנות נאמנות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,2,0.0070843229532568,0.0870329682701575,0.08139815398765303,סחיר
menora_1256_20214.xlsx,1256,קרנות נאמנות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,3,0.0055540789022938,0.0858327980357722,0.06470811891718883,סחיר
menora_1256_20214.xlsx,1256,קרנות נאמנות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,4,0.0015194835481056,0.0823136092797626,0.018459688032160877,סחיר
menora_1256_20214.xlsx,1256,קרנות השקעה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,1,7.513742418696623e-06,0.000659624191746,0.011390944287243368,לא סחיר
menora_1256_20214.xlsx,1256,קרנות השקעה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,2,-7.332679543337051e-06,0.000563305693455,-0.013017229594046036,לא סחיר
menora_1256_20214.xlsx,1256,קרנות השקעה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,3,-1.3857753123014405e-05,0.0023313295941463,-0.0059441415567363905,לא סחיר
menora_1256_20214.xlsx,1256,קרנות השקעה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,4,-9.3823151633865e-05,0.0017666163148317,-0.0531089579815203,לא סחיר
menora_1256_20214.xlsx,1256,כתבי אופציה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,1,-3.070213722788928e-05,0.0001233030757682,-0.24899733471050525,סחיר
menora_1256_20214.xlsx,1256,כתבי אופציה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,2,-5.930857043912052e-05,8.464560808809289e-05,-0.7006691992500845,סחיר
menora_1256_20214.xlsx,1256,כתבי אופציה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,3,-3.738339275671798e-05,0.0001233828574672,-0.30298692641849334,סחיר
menora_1256_20214.xlsx,1256,כתבי אופציה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,4,0.0007325179822299,0.0008337707143712,0.878560459852969,סחיר
menora_1256_20214.xlsx,1256,חוזים עתידיים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,1,0.0003301436035034,-0.0031638747075085,-0.10434787531879945,סחיר
menora_1256_20214.xlsx,1256,חוזים עתידיים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,2,0.013677572808409,-0.0019390118563714,-7.053888176839072,סחיר
menora_1256_20214.xlsx,1256,חוזים עתידיים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,3,0.0158616499781991,-0.0005409418214551,-29.322284484368843,סחיר
menora_1256_20214.xlsx,1256,חוזים עתידיים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,4,0.0360552962141589,0.009475968904744,3.8049192200396904,סחיר
menora_1256_20214.xlsx,1256,אופציות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,1,0.000567018740351,0.0002190613567536,2.5884014814570064,סחיר
menora_1256_20214.xlsx,1256,אופציות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,2,0.001068822432275,0.0002155805831468,4.95787893637519,סחיר
menora_1256_20214.xlsx,1256,אופציות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,3,0.0012065148807904,0.0001827889015608,6.600591559379134,סחיר
menora_1256_20214.xlsx,1256,אופציות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,4,0.0013666061690902,0.000127097286056,10.752441782966658,סחיר
menora_1256_20214.xlsx,1256,פקדונות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,1,0.0,0.0060099093025749,0.0,סחיר
menora_1256_20214.xlsx,1256,פקדונות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,3,0.0,-0.0040559122457517,-0.0,סחיר
menora_1256_20214.xlsx,1256,פקדונות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,4,0.0,-0.0087935103657418,-0.0,סחיר
menora_1256_20214.xlsx,1256,השקעות אחרות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,1,0.0,0.0004192480440733,0.0,סחיר
menora_1256_20214.xlsx,1256,השקעות אחרות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,2,0.0,-3.571058588365365e-06,-0.0,סחיר
menora_1256_20214.xlsx,1256,השקעות אחרות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,3,0.0,0.0001096879953113,0.0,סחיר
menora_1256_20214.xlsx,1256,השקעות אחרות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2021,4,0.0,0.0004279976882069,0.0,סחיר
menora_1256_20224.xlsx,1256,מזומנים ושווי מזומנים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,1,0.0004968228014659,0.2314785896972735,0.002146301315018561,סחיר
menora_1256_20224.xlsx,1256,מזומנים ושווי מזומנים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,2,0.0027896835251126,0.2736610435328321,0.010193937321509599,סחיר
menora_1256_20224.xlsx,1256,מזומנים ושווי מזומנים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,3,8.583716416876719e-05,0.2189750220552383,0.0003919952301551272,סחיר
menora_1256_20224.xlsx,1256,מזומנים ושווי מזומנים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,4,0.002436067127761,0.2164530345289112,0.011254483602241294,סחיר
menora_1256_20224.xlsx,1256,מניות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,1,-0.0019789830476716,0.5058949146496986,-0.003911846097606901,סחיר
menora_1256_20224.xlsx,1256,מניות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,2,-0.0690660984165802,0.4899544098953915,-0.1409643367253828,סחיר
menora_1256_20224.xlsx,1256,מניות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,3,-0.1019182054840512,0.5348477393434383,-0.19055555064916732,סחיר
menora_1256_20224.xlsx,1256,מניות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,4,-0.1028444762332796,0.5596992139074977,-0.1837495456091115,סחיר
menora_1256_20224.xlsx,1256,קרנות סל,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,1,0.0021235545723494,0.1774700018996303,0.01196570997700442,סחיר
menora_1256_20224.xlsx,1256,קרנות סל,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,2,-0.0069295583924624,0.1831681296006181,-0.037831681786409506,סחיר
menora_1256_20224.xlsx,1256,קרנות סל,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,3,0.0035372002715738,0.2009052812981948,0.017606308050825654,סחיר
menora_1256_20224.xlsx,1256,קרנות סל,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,4,0.0211329585463888,0.1801663096073529,0.11729694964860582,סחיר
menora_1256_20224.xlsx,1256,קרנות נאמנות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,1,-0.0076671839941978,0.0680931045252499,-0.11259853765890052,סחיר
menora_1256_20224.xlsx,1256,קרנות נאמנות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,2,-0.0131634997783914,0.0629311332522126,-0.20917309284158783,סחיר
menora_1256_20224.xlsx,1256,קרנות נאמנות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,3,-0.032230696230955,0.048973609963656,-0.6581237579764664,סחיר
menora_1256_20224.xlsx,1256,קרנות נאמנות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,4,-0.0279232999029052,0.0368084889896342,-0.7586103279264955,סחיר
menora_1256_20224.xlsx,1256,קרנות השקעה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,1,3.793186675737914e-05,0.0016082949914914,0.02358514262498838,לא סחיר
menora_1256_20224.xlsx,1256,קרנות השקעה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,2,0.0003427634914896,0.0047849070015649,0.07163430582402114,לא סחיר
menora_1256_20224.xlsx,1256,קרנות השקעה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,3,0.0004547314353844,0.0050325806793841,0.09035750529488802,לא סחיר
menora_1256_20224.xlsx,1256,קרנות השקעה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,4,0.0008212488982528,0.0057824604125423,0.14202412808075446,לא סחיר
menora_1256_20224.xlsx,1256,כתבי אופציה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,1,-1.800783109529025e-05,0.000739550273978,-0.024349705123394957,סחיר
menora_1256_20224.xlsx,1256,כתבי אופציה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,2,-0.0003834624867898,9.840225603025704e-05,-3.8968871473017015,סחיר
menora_1256_20224.xlsx,1256,כתבי אופציה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,3,-0.0004547258624081,6.109637989337849e-05,-7.442762782372027,סחיר
menora_1256_20224.xlsx,1256,כתבי אופציה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,4,-0.0005000493968914,2.077623968722045e-05,-24.068330189653253,סחיר
menora_1256_20224.xlsx,1256,חוזים עתידיים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,1,-0.0155376226117006,0.0099908052995099,-1.5551922138311314,סחיר
menora_1256_20224.xlsx,1256,חוזים עתידיים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,2,-0.0610968238338194,-0.0277118438609753,2.2047188249302274,סחיר
menora_1256_20224.xlsx,1256,חוזים עתידיים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,3,-0.0622355598227573,-0.0231344381340976,2.69016949804495,סחיר
menora_1256_20224.xlsx,1256,חוזים עתידיים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,4,-0.0496994875730734,-0.008814091122545,5.638640091427041,סחיר
menora_1256_20224.xlsx,1256,אופציות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,1,0.0001372858889965,0.0003857748580095,0.3558704932324004,סחיר
menora_1256_20224.xlsx,1256,אופציות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,2,0.0021439445634534,0.0007730119425631,2.7734947487934734,סחיר
menora_1256_20224.xlsx,1256,אופציות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,3,0.0080380195091855,0.0030402128257635,2.6439002694381704,סחיר
menora_1256_20224.xlsx,1256,אופציות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,4,0.007189633662767,0.0024155768518912,2.9763630402146397,סחיר
menora_1256_20224.xlsx,1256,הלוואות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,4,3.328558461301867e-06,5.188716849534425e-05,0.06414993451802121,לא סחיר
menora_1256_20224.xlsx,1256,פקדונות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,1,0.0,0.0036529678130421,0.0,סחיר
menora_1256_20224.xlsx,1256,פקדונות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,2,0.0,0.0118059873678322,0.0,סחיר
menora_1256_20224.xlsx,1256,פקדונות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,3,1.4773463646200469e-05,0.0108483976718242,0.001361810664866257,סחיר
menora_1256_20224.xlsx,1256,פקדונות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,4,4.672980292919071e-05,0.0067918997476072,0.006880225660818052,סחיר
menora_1256_20224.xlsx,1256,השקעות אחרות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,1,0.0,0.0006859959921163,0.0,סחיר
menora_1256_20224.xlsx,1256,השקעות אחרות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,2,0.0,0.0005348190119302,0.0,סחיר
menora_1256_20224.xlsx,1256,השקעות אחרות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2022,4,0.0,0.0006244436689258,0.0,סחיר
menora_1256_20234.xlsx,1256,מזומנים ושווי מזומנים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,1,0.0031701165354844,0.2504552629555081,0.012657416330866054,סחיר
menora_1256_20234.xlsx,1256,מזומנים ושווי מזומנים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,2,0.0075997453779397,0.2466228500037423,0.030815252430277166,סחיר
menora_1256_20234.xlsx,1256,מזומנים ושווי מזומנים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,3,0.0108847769132376,0.1909679509657097,0.056997924825574926,סחיר
menora_1256_20234.xlsx,1256,מזומנים ושווי מזומנים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,4,0.0098683952539395,0.2097836506019284,0.047040821463561595,סחיר
menora_1256_20234.xlsx,1256,מניות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,1,0.0093137128372362,0.5628144211962539,0.016548461600255443,סחיר
menora_1256_20234.xlsx,1256,מניות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,2,0.0569842356318734,0.5856903330773283,0.09729413721491252,סחיר
menora_1256_20234.xlsx,1256,מניות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,3,0.0759182726199891,0.6047872359913198,0.12552889363736294,סחיר
menora_1256_20234.xlsx,1256,מניות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,4,0.0969295540937276,0.6128094200064425,0.15817242837538067,סחיר
menora_1256_20234.xlsx,1256,קרנות סל,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,1,-0.0040989151671388,0.1427074384107175,-0.02872250537734385,סחיר
menora_1256_20234.xlsx,1256,קרנות סל,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,2,0.0041283340006934,0.1338154930397343,0.03085094189704595,סחיר
menora_1256_20234.xlsx,1256,קרנות סל,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,3,0.0126161968345384,0.1665358844491795,0.07575662672502508,סחיר
menora_1256_20234.xlsx,1256,קרנות סל,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,4,0.014548520923785,0.1410114573704614,0.10317261586456432,סחיר
menora_1256_20234.xlsx,1256,קרנות נאמנות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,1,0.0018135814536801,0.0333419743964747,0.05439334312103164,סחיר
menora_1256_20234.xlsx,1256,קרנות נאמנות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,2,0.0032849826422016,0.0292962668903039,0.1121297349761932,סחיר
menora_1256_20234.xlsx,1256,קרנות נאמנות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,3,0.003337932236064,0.0273734220894398,0.12194062639145573,סחיר
menora_1256_20234.xlsx,1256,קרנות נאמנות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,4,0.0041600020857643,0.0272607736797631,0.15260029427750454,סחיר
menora_1256_20234.xlsx,1256,קרנות השקעה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,1,-0.0007639943192182,0.0050885230956737,-0.1501406802826057,לא סחיר
menora_1256_20234.xlsx,1256,קרנות השקעה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,2,-0.0007257119629611,0.0050494338538195,-0.14372145154692065,לא סחיר
menora_1256_20234.xlsx,1256,קרנות השקעה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,3,-0.0005815632872788,0.0053643144398312,-0.10841334783818157,לא סחיר
menora_1256_20234.xlsx,1256,קרנות השקעה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,4,-0.0005033302356159,0.0051332233445956,-0.09805344553063722,לא סחיר
menora_1256_20234.xlsx,1256,כתבי אופציה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,1,-2.694318137819174e-06,1.6559561535637242e-05,-0.16270467862454135,סחיר
menora_1256_20234.xlsx,1256,כתבי אופציה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,2,-1.4705151287541796e-05,3.6076651368063495e-06,-4.076085426420532,סחיר
menora_1256_20234.xlsx,1256,כתבי אופציה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,3,-1.5280013486718147e-05,2.9501470985457114e-06,-5.179407323197714,סחיר
menora_1256_20234.xlsx,1256,כתבי אופציה,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,4,-1.512867077013702e-05,2.828657077126249e-06,-5.348358022071332,סחיר
menora_1256_20234.xlsx,1256,חוזים עתידיים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,1,0.0018970920512964,0.0010834367869654,1.7509946811109933,סחיר
menora_1256_20234.xlsx,1256,חוזים עתידיים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,2,0.002168844851939,-0.0033960102653534,-0.6386449634931545,סחיר
menora_1256_20234.xlsx,1256,חוזים עתידיים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,3,-0.0094231321375475,-0.0021149783478514,4.45542723740904,סחיר
menora_1256_20234.xlsx,1256,חוזים עתידיים,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,4,0.014510370702149,0.0107980792247826,1.3437918355744554,סחיר
menora_1256_20234.xlsx,1256,אופציות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,1,-0.000662052733022,0.0019257458884485,-0.3437902876975064,סחיר
menora_1256_20234.xlsx,1256,אופציות,1256,מנורה השתלמות מניות,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,מניות,השתלמות - מניות,513611509,2023,2,-0.0008795241988296,0.000388808112832,-2.2621035153390263,סחיר
